leads_id,leads_registered,number_of_employee,industry,session_source,total_visits,first_visits,cluster
2024,2022-04-06 16:52:01+00:00,350,Retail,Refferal,1,/form/set-a-meeting,1
2246,2022-05-31 16:34:13+00:00,350,Retail,Refferal,1,/form/brochure,1
2266,2022-06-01 16:58:16+00:00,350,Retail,Direct,5,/features,0
2366,2022-06-10 17:10:49+00:00,350,Retail,Organic Social,5,/home,0
2418,2022-06-22 15:23:32+00:00,350,Retail,Refferal,1,/form/set-a-meeting,1
2573,2022-07-20 14:57:03+00:00,350,Retail,Direct,1,/form/brochure,1
2957,2022-09-21 12:02:43+00:00,350,Retail,CPC,6,/home,0
3112,2022-10-03 14:42:55+00:00,350,Retail,Refferal,1,/form/brochure,1
3184,2022-10-14 17:21:32+00:00,350,Retail,Refferal,1,/form/brochure,1
3307,2022-11-04 17:09:55+00:00,350,Retail,Refferal,1,/form/set-a-meeting,1
10,2020-11-30 17:53:22+00:00,100,Retail,Direct,5,/features,0
386,2021-03-19 11:29:30+00:00,100,Retail,Direct,5,/features,0
390,2021-03-19 17:10:29+00:00,100,Retail,CPC,5,/features,0
429,2021-03-31 16:05:30+00:00,100,Retail,CPC,6,/form/demo,0
539,2021-04-30 11:28:15+00:00,100,Retail,Refferal,6,/features,0
771,2021-07-01 15:44:40+00:00,100,Retail,CPC,5,/studycase,0
786,2021-07-02 17:12:37+00:00,100,Retail,Direct,6,/home,0
955,2021-08-26 15:13:33+00:00,100,Retail,Direct,6,/home,0
1045,2021-09-10 12:29:56+00:00,100,Retail,Refferal,5,/home,0
1190,2021-10-25 10:34:50+00:00,100,Retail,CPC,5,/home,0
1295,2021-11-25 17:48:56+00:00,100,Retail,Refferal,5,/features,0
1334,2021-12-01 10:39:31+00:00,100,Retail,Refferal,6,/features,0
1383,2021-12-07 14:13:27+00:00,100,Retail,CPC,5,/home,0
1554,2022-01-03 13:35:51+00:00,100,Retail,CPC,5,/studycase,0
1700,2022-02-16 10:40:22+00:00,100,Retail,Direct,6,/features,0
1757,2022-02-28 14:59:04+00:00,100,Retail,CPC,6,/home,0
1789,2022-03-03 12:57:59+00:00,100,Retail,CPC,5,/home,0
1845,2022-03-11 09:51:13+00:00,100,Retail,Refferal,6,/home,0
1947,2022-03-28 16:19:19+00:00,100,Retail,CPC,5,/home,0
3321,2022-11-10 15:36:32+00:00,100,Retail,CPC,4,/features,0
157,2021-01-06 12:27:42+00:00,110,Retail,Organic Social,5,/features,0
243,2021-02-03 11:47:15+00:00,110,Retail,Direct,6,/features,0
448,2021-04-02 13:47:32+00:00,110,Retail,Direct,5,/home,0
524,2021-04-28 13:23:59+00:00,110,Retail,Direct,5,/studycase,0
740,2021-06-25 14:10:42+00:00,110,Retail,Direct,6,/home,0
842,2021-07-22 13:29:30+00:00,110,Retail,Organic Search,6,/home,0
874,2021-08-02 09:53:24+00:00,110,Retail,Direct,5,/form/demo,0
986,2021-08-31 17:27:49+00:00,110,Retail,CPC,6,/features,0
1121,2021-09-30 16:56:01+00:00,110,Retail,Refferal,6,/form/demo,0
1191,2021-10-25 10:58:24+00:00,110,Retail,Direct,5,/features,0
1445,2021-12-20 17:10:51+00:00,110,Retail,CPC,6,/home,0
1591,2022-01-07 13:01:32+00:00,110,Retail,CPC,5,/portofolio,0
1847,2022-03-11 10:41:18+00:00,110,Retail,Direct,5,/home,0
1896,2022-03-23 10:31:18+00:00,110,Retail,Refferal,5,/home,0
2273,2022-06-02 12:52:26+00:00,110,Retail,CPC,5,/features,0
2287,2022-06-03 10:35:46+00:00,110,Retail,Direct,5,/home,0
2684,2022-08-09 09:10:07+00:00,110,Retail,Direct,6,/home,0
2855,2022-09-06 12:20:18+00:00,110,Retail,Direct,6,/features,0
2875,2022-09-08 11:00:38+00:00,110,Retail,CPC,6,/home,0
3026,2022-09-26 16:42:29+00:00,110,Retail,Organic Social,6,/studycase,0
16,2020-12-02 12:58:24+00:00,375,Retail,Refferal,2,/home,1
100,2020-12-28 13:00:01+00:00,375,Retail,Refferal,2,/portofolio,1
292,2021-02-23 17:55:09+00:00,375,Retail,CPC,1,/form/brochure,1
465,2021-04-07 09:08:34+00:00,375,Retail,Refferal,1,/form/set-a-meeting,1
1332,2021-12-01 09:56:00+00:00,375,Retail,Direct,2,/features,1
1429,2021-12-15 12:07:46+00:00,375,Retail,Organic Social,1,/form/set-a-meeting,1
1781,2022-03-02 16:34:44+00:00,375,Retail,Refferal,2,/features,1
1881,2022-03-21 13:36:37+00:00,375,Retail,CPC,1,/form/brochure,1
2026,2022-04-07 10:46:27+00:00,375,Retail,Organic Social,1,/form/set-a-meeting,1
2443,2022-06-24 12:23:35+00:00,375,Retail,Direct,1,/form/set-a-meeting,1
2995,2022-09-23 16:11:12+00:00,375,Retail,Refferal,1,/form/brochure,1
3201,2022-10-20 09:10:01+00:00,375,Retail,CPC,5,/home,0
299,2021-02-26 09:17:05+00:00,120,Retail,Refferal,6,/home,0
542,2021-04-30 12:48:56+00:00,120,Retail,Organic Search,6,/features,0
752,2021-06-28 15:08:31+00:00,120,Retail,CPC,6,/features,0
789,2021-07-02 17:51:13+00:00,120,Retail,Direct,5,/home,0
838,2021-07-20 16:02:16+00:00,120,Retail,CPC,5,/features,0
994,2021-09-01 17:15:04+00:00,120,Retail,CPC,6,/features,0
1275,2021-11-17 14:36:14+00:00,120,Retail,Direct,5,/home,0
1358,2021-12-03 10:22:16+00:00,120,Retail,Refferal,5,/studycase,0
1456,2021-12-21 17:50:20+00:00,120,Retail,Organic Search,6,/home,0
1504,2021-12-29 11:56:24+00:00,120,Retail,Organic Search,5,/features,0
1741,2022-02-25 16:51:05+00:00,120,Retail,Direct,5,/home,0
1824,2022-03-08 16:14:38+00:00,120,Retail,Refferal,5,/features,0
2392,2022-06-17 10:00:05+00:00,120,Retail,Refferal,6,/home,0
2401,2022-06-20 15:52:53+00:00,120,Retail,Direct,5,/home,0
2461,2022-06-27 14:21:00+00:00,120,Retail,Refferal,6,/home,0
2685,2022-08-09 10:24:19+00:00,120,Retail,CPC,5,/features,0
2718,2022-08-23 16:10:35+00:00,120,Retail,CPC,6,/home,0
2850,2022-09-06 10:09:47+00:00,120,Retail,Refferal,5,/home,0
3186,2022-10-17 11:52:28+00:00,120,Retail,Organic Social,5,/studycase,0
3250,2022-10-28 16:35:29+00:00,120,Retail,Refferal,5,/home,0
138,2021-01-04 14:25:42+00:00,130,Retail,CPC,6,/studycase,0
616,2021-05-24 09:58:50+00:00,130,Retail,CPC,5,/home,0
620,2021-05-24 14:35:24+00:00,130,Retail,Organic Search,5,/home,0
622,2021-05-26 10:13:59+00:00,130,Retail,Organic Social,6,/features,0
1518,2021-12-30 09:56:38+00:00,130,Retail,Direct,5,/features,0
1577,2022-01-06 10:10:53+00:00,130,Retail,Organic Social,3,/home,2
1971,2022-03-30 17:04:32+00:00,130,Retail,Organic Search,6,/studycase,0
2157,2022-05-13 13:57:32+00:00,130,Retail,Organic Search,5,/home,0
2232,2022-05-30 17:22:26+00:00,130,Retail,Direct,6,/features,0
2291,2022-06-03 13:15:11+00:00,130,Retail,CPC,6,/form/demo,0
2292,2022-06-03 13:19:36+00:00,130,Retail,CPC,5,/features,0
2382,2022-06-15 17:58:43+00:00,130,Retail,CPC,6,/features,0
2644,2022-08-02 17:12:39+00:00,130,Retail,Refferal,5,/studycase,0
3007,2022-09-26 11:06:01+00:00,130,Retail,Organic Social,6,/home,0
3105,2022-09-30 17:21:47+00:00,130,Retail,Organic Search,5,/features,0
3137,2022-10-05 11:44:08+00:00,130,Retail,Refferal,6,/form/demo,0
3273,2022-11-01 09:21:49+00:00,130,Retail,Organic Social,5,/home,0
54,2020-12-10 14:54:11+00:00,140,Retail,Direct,4,/home,0
131,2021-01-01 16:34:26+00:00,140,Retail,Refferal,4,/features,0
162,2021-01-06 17:42:46+00:00,140,Retail,Organic Search,4,/features,0
191,2021-01-15 14:11:46+00:00,140,Retail,Organic Search,1,/form/brochure,1
230,2021-02-01 10:44:05+00:00,140,Retail,Refferal,1,/form/brochure,1
370,2021-03-11 09:45:55+00:00,140,Retail,Direct,4,/portofolio,0
374,2021-03-11 15:47:38+00:00,140,Retail,Organic Search,5,/features,0
376,2021-03-12 16:20:13+00:00,140,Retail,Organic Search,4,/features,0
430,2021-03-31 17:10:59+00:00,140,Retail,Direct,6,/home,0
486,2021-04-09 15:40:23+00:00,140,Retail,Refferal,4,/features,0
588,2021-05-07 15:26:02+00:00,140,Retail,CPC,4,/features,0
689,2021-06-07 16:16:05+00:00,140,Retail,CPC,4,/form/demo,0
714,2021-06-18 09:19:43+00:00,140,Retail,Organic Search,5,/features,0
745,2021-06-28 09:33:08+00:00,140,Retail,CPC,6,/features,0
754,2021-06-28 17:47:52+00:00,140,Retail,Organic Social,6,/home,0
764,2021-06-30 11:30:18+00:00,140,Retail,Direct,4,/studycase,0
854,2021-07-27 09:00:54+00:00,140,Retail,Refferal,5,/form/demo,0
983,2021-08-31 12:06:56+00:00,140,Retail,Direct,4,/features,0
1012,2021-09-03 17:20:14+00:00,140,Retail,Direct,4,/home,0
1079,2021-09-24 10:17:53+00:00,140,Retail,Direct,1,/form/set-a-meeting,1
1114,2021-09-30 10:54:59+00:00,140,Retail,Refferal,4,/home,0
1125,2021-10-01 12:08:49+00:00,140,Retail,Direct,4,/features,0
1137,2021-10-04 09:13:45+00:00,140,Retail,Direct,5,/home,0
1194,2021-10-25 16:46:07+00:00,140,Retail,Organic Search,1,/form/set-a-meeting,1
1355,2021-12-03 09:39:37+00:00,140,Retail,Direct,4,/features,0
1357,2021-12-03 10:04:07+00:00,140,Retail,CPC,4,/home,0
1461,2021-12-22 16:04:56+00:00,140,Retail,Organic Search,4,/studycase,0
1492,2021-12-27 17:54:22+00:00,140,Retail,Organic Social,6,/home,0
1536,2021-12-31 13:08:27+00:00,140,Retail,CPC,4,/features,0
1551,2022-01-03 11:22:51+00:00,140,Retail,CPC,4,/home,0
1580,2022-01-06 11:22:50+00:00,140,Retail,Refferal,4,/features,0
1622,2022-01-20 14:03:28+00:00,140,Retail,Direct,6,/features,0
1653,2022-01-28 12:21:31+00:00,140,Retail,CPC,1,/form/set-a-meeting,1
1711,2022-02-21 11:59:08+00:00,140,Retail,CPC,3,/features,2
1722,2022-02-23 14:24:04+00:00,140,Retail,Organic Search,4,/portofolio,0
1746,2022-02-28 09:29:49+00:00,140,Retail,Organic Search,4,/form/demo,0
1762,2022-02-28 17:23:28+00:00,140,Retail,Direct,4,/form/demo,0
1766,2022-03-01 12:19:05+00:00,140,Retail,Direct,5,/home,0
1780,2022-03-02 16:31:08+00:00,140,Retail,Organic Search,4,/features,0
1827,2022-03-09 10:09:38+00:00,140,Retail,CPC,4,/features,0
1891,2022-03-22 16:47:57+00:00,140,Retail,CPC,4,/features,0
1915,2022-03-24 14:40:34+00:00,140,Retail,CPC,4,/home,0
1919,2022-03-24 15:47:31+00:00,140,Retail,CPC,4,/features,0
1923,2022-03-25 09:24:03+00:00,140,Retail,CPC,4,/home,0
1933,2022-03-25 16:34:03+00:00,140,Retail,Direct,4,/home,0
1968,2022-03-30 15:07:00+00:00,140,Retail,Refferal,4,/studycase,0
1970,2022-03-30 16:56:55+00:00,140,Retail,Direct,4,/features,0
2018,2022-04-06 10:47:58+00:00,140,Retail,Refferal,5,/home,0
2161,2022-05-18 09:30:03+00:00,140,Retail,CPC,4,/features,0
2238,2022-05-31 10:19:38+00:00,140,Retail,CPC,5,/studycase,0
2436,2022-06-24 09:19:31+00:00,140,Retail,Refferal,4,/home,0
2562,2022-07-15 10:35:11+00:00,140,Retail,Organic Search,4,/home,0
2572,2022-07-20 13:02:48+00:00,140,Retail,Direct,5,/form/demo,0
2653,2022-08-03 14:18:41+00:00,140,Retail,Refferal,1,/form/set-a-meeting,1
2654,2022-08-03 15:44:09+00:00,140,Retail,Refferal,1,/form/set-a-meeting,1
2668,2022-08-04 17:50:54+00:00,140,Retail,Direct,4,/home,0
2826,2022-09-02 16:58:55+00:00,140,Retail,Refferal,5,/features,0
2828,2022-09-02 17:59:21+00:00,140,Retail,Refferal,2,/home,2
2844,2022-09-05 17:13:34+00:00,140,Retail,Refferal,4,/home,0
2881,2022-09-08 16:57:46+00:00,140,Retail,Organic Search,6,/home,0
2935,2022-09-19 12:34:32+00:00,140,Retail,CPC,5,/studycase,0
2990,2022-09-23 13:38:47+00:00,140,Retail,Refferal,4,/home,0
2996,2022-09-23 16:15:16+00:00,140,Retail,Refferal,4,/home,0
3011,2022-09-26 12:57:33+00:00,140,Retail,Organic Social,4,/studycase,0
3019,2022-09-26 14:27:17+00:00,140,Retail,CPC,4,/studycase,0
3020,2022-09-26 15:09:50+00:00,140,Retail,Refferal,4,/features,0
3041,2022-09-27 16:58:12+00:00,140,Retail,CPC,4,/home,0
3065,2022-09-28 17:08:04+00:00,140,Retail,Organic Search,4,/home,0
3265,2022-10-31 12:45:54+00:00,140,Retail,Direct,4,/home,0
3304,2022-11-04 11:43:07+00:00,140,Retail,CPC,6,/features,0
3335,2022-11-18 10:27:39+00:00,140,Retail,Refferal,1,/form/set-a-meeting,1
3377,2022-11-28 15:37:10+00:00,140,Retail,Organic Search,6,/features,0
600,2021-05-14 12:02:37+00:00,400,Retail,Refferal,1,/form/set-a-meeting,1
712,2021-06-17 11:48:07+00:00,400,Retail,Refferal,1,/form/set-a-meeting,1
886,2021-08-03 12:44:37+00:00,400,Retail,Refferal,1,/form/set-a-meeting,1
991,2021-09-01 15:51:27+00:00,400,Retail,Refferal,6,/form/demo,0
1207,2021-10-29 10:51:13+00:00,400,Retail,Refferal,1,/form/set-a-meeting,1
1249,2021-11-08 11:39:01+00:00,400,Retail,Organic Social,1,/form/brochure,1
1600,2022-01-11 12:33:58+00:00,400,Retail,Refferal,1,/form/set-a-meeting,1
1606,2022-01-13 09:12:47+00:00,400,Retail,Organic Search,1,/form/brochure,1
1676,2022-02-03 09:42:20+00:00,400,Retail,Refferal,1,/form/set-a-meeting,1
1983,2022-03-31 17:10:17+00:00,400,Retail,Refferal,2,/features,1
2411,2022-06-22 10:20:10+00:00,400,Retail,Refferal,1,/form/set-a-meeting,1
2703,2022-08-12 16:26:08+00:00,400,Retail,CPC,2,/portofolio,1
3126,2022-10-04 16:22:01+00:00,400,Retail,Refferal,2,/form/demo,1
3281,2022-11-01 15:57:18+00:00,400,Retail,Organic Search,2,/home,1
41,2020-12-08 09:56:50+00:00,150,Retail,Direct,4,/features,0
60,2020-12-11 10:51:42+00:00,150,Retail,Refferal,5,/home,0
129,2021-01-01 14:36:35+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
155,2021-01-06 11:03:10+00:00,150,Retail,Refferal,6,/home,0
177,2021-01-08 16:28:59+00:00,150,Retail,Direct,4,/studycase,0
212,2021-01-26 10:25:47+00:00,150,Retail,CPC,4,/features,0
287,2021-02-23 09:23:03+00:00,150,Retail,Direct,4,/features,0
343,2021-03-05 10:27:32+00:00,150,Retail,Refferal,5,/home,0
474,2021-04-08 11:03:05+00:00,150,Retail,Organic Search,4,/features,0
576,2021-05-05 17:43:29+00:00,150,Retail,Organic Social,6,/form/demo,0
611,2021-05-21 11:17:45+00:00,150,Retail,Organic Search,4,/form/demo,0
624,2021-05-27 11:57:12+00:00,150,Retail,Direct,3,/studycase,2
626,2021-05-27 14:03:15+00:00,150,Retail,Refferal,4,/home,0
782,2021-07-02 12:58:21+00:00,150,Retail,Organic Social,4,/features,0
857,2021-07-27 09:57:53+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
872,2021-07-30 17:54:18+00:00,150,Retail,Direct,4,/studycase,0
884,2021-08-03 10:21:07+00:00,150,Retail,Direct,5,/home,0
1002,2021-09-02 14:41:39+00:00,150,Retail,Direct,6,/home,0
1014,2021-09-03 17:37:20+00:00,150,Retail,Direct,6,/home,0
1040,2021-09-09 14:56:14+00:00,150,Retail,CPC,4,/home,0
1063,2021-09-20 16:27:29+00:00,150,Retail,Organic Search,4,/home,0
1128,2021-10-01 15:38:49+00:00,150,Retail,Direct,6,/home,0
1204,2021-10-28 17:16:43+00:00,150,Retail,Refferal,4,/form/demo,0
1222,2021-11-02 16:25:03+00:00,150,Retail,Direct,4,/home,0
1250,2021-11-08 14:43:07+00:00,150,Retail,Direct,4,/home,0
1307,2021-11-29 12:57:36+00:00,150,Retail,Direct,4,/features,0
1342,2021-12-01 16:35:04+00:00,150,Retail,Organic Social,4,/form/demo,0
1389,2021-12-08 09:21:25+00:00,150,Retail,Direct,6,/features,0
1452,2021-12-21 16:04:33+00:00,150,Retail,Organic Search,4,/studycase,0
1453,2021-12-21 16:46:06+00:00,150,Retail,Organic Search,1,/form/brochure,1
1460,2021-12-22 13:49:37+00:00,150,Retail,Organic Search,4,/features,0
1478,2021-12-24 16:25:03+00:00,150,Retail,Direct,2,/studycase,2
1497,2021-12-28 13:54:41+00:00,150,Retail,Refferal,4,/home,0
1499,2021-12-28 14:46:46+00:00,150,Retail,Direct,1,/form/set-a-meeting,1
1511,2021-12-29 15:57:34+00:00,150,Retail,CPC,4,/features,0
1558,2022-01-04 09:26:54+00:00,150,Retail,Refferal,2,/home,2
1587,2022-01-07 09:28:33+00:00,150,Retail,Direct,4,/form/demo,0
1596,2022-01-10 10:19:39+00:00,150,Retail,Refferal,4,/home,0
1612,2022-01-17 15:09:56+00:00,150,Retail,Refferal,4,/home,0
1647,2022-01-27 15:35:55+00:00,150,Retail,Refferal,4,/home,0
1651,2022-01-28 10:13:02+00:00,150,Retail,CPC,4,/form/demo,0
1701,2022-02-16 16:13:38+00:00,150,Retail,Refferal,2,/testimonials,2
1761,2022-02-28 17:17:21+00:00,150,Retail,Direct,4,/features,0
1768,2022-03-01 13:51:49+00:00,150,Retail,Organic Search,4,/portofolio,0
1872,2022-03-18 09:40:49+00:00,150,Retail,Refferal,5,/features,0
1874,2022-03-18 10:58:33+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
1875,2022-03-18 12:28:11+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
1900,2022-03-23 15:43:03+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
1901,2022-03-23 15:54:32+00:00,150,Retail,Direct,4,/home,0
1902,2022-03-23 16:33:49+00:00,150,Retail,CPC,4,/features,0
1935,2022-03-25 16:38:09+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
1937,2022-03-25 16:46:25+00:00,150,Retail,CPC,4,/home,0
2132,2022-05-05 16:29:20+00:00,150,Retail,Refferal,2,/features,2
2183,2022-05-25 10:23:17+00:00,150,Retail,CPC,4,/studycase,0
2198,2022-05-26 13:12:10+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
2209,2022-05-27 15:49:00+00:00,150,Retail,Refferal,1,/form/brochure,1
2215,2022-05-30 10:05:43+00:00,150,Retail,CPC,4,/features,0
2277,2022-06-02 15:45:11+00:00,150,Retail,Refferal,4,/home,0
2278,2022-06-02 16:02:13+00:00,150,Retail,Refferal,4,/features,0
2281,2022-06-02 17:25:05+00:00,150,Retail,Refferal,6,/home,0
2339,2022-06-08 11:24:31+00:00,150,Retail,Organic Search,4,/form/demo,0
2373,2022-06-14 17:06:54+00:00,150,Retail,Refferal,5,/form/demo,0
2387,2022-06-16 16:55:00+00:00,150,Retail,CPC,4,/home,0
2432,2022-06-23 16:26:24+00:00,150,Retail,Direct,6,/features,0
2455,2022-06-27 09:33:38+00:00,150,Retail,Refferal,5,/form/demo,0
2476,2022-06-28 17:04:52+00:00,150,Retail,Direct,4,/home,0
2496,2022-06-30 13:22:32+00:00,150,Retail,Refferal,4,/home,0
2575,2022-07-20 16:24:11+00:00,150,Retail,Direct,4,/home,0
2617,2022-07-29 10:11:12+00:00,150,Retail,Organic Search,6,/features,0
2768,2022-08-30 17:21:02+00:00,150,Retail,CPC,4,/features,0
2780,2022-08-31 15:11:13+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
2811,2022-09-02 10:46:16+00:00,150,Retail,CPC,4,/features,0
2863,2022-09-07 10:10:08+00:00,150,Retail,Organic Search,4,/home,0
2885,2022-09-09 11:37:27+00:00,150,Retail,Refferal,5,/features,0
2897,2022-09-12 15:44:49+00:00,150,Retail,Direct,6,/home,0
2968,2022-09-21 17:38:02+00:00,150,Retail,Organic Search,5,/features,0
2970,2022-09-22 09:01:56+00:00,150,Retail,Refferal,4,/home,0
2977,2022-09-22 12:51:30+00:00,150,Retail,Refferal,4,/features,0
2987,2022-09-23 12:03:57+00:00,150,Retail,Refferal,1,/form/set-a-meeting,1
3023,2022-09-26 15:54:42+00:00,150,Retail,Direct,5,/home,0
3062,2022-09-28 15:41:50+00:00,150,Retail,CPC,4,/home,0
3072,2022-09-29 12:33:41+00:00,150,Retail,Organic Search,6,/home,0
3073,2022-09-29 13:38:44+00:00,150,Retail,Refferal,4,/home,0
3277,2022-11-01 11:57:08+00:00,150,Retail,CPC,4,/home,0
3337,2022-11-18 11:30:50+00:00,150,Retail,Refferal,4,/features,0
3344,2022-11-22 09:02:38+00:00,150,Retail,Direct,4,/form/demo,0
3348,2022-11-22 12:56:51+00:00,150,Retail,Refferal,1,/form/brochure,1
459,2021-04-05 17:27:21+00:00,425,Retail,Refferal,2,/testimonials,1
720,2021-06-21 10:03:48+00:00,425,Retail,Refferal,1,/form/set-a-meeting,1
901,2021-08-05 10:38:52+00:00,425,Retail,Refferal,1,/form/brochure,1
1090,2021-09-27 16:40:04+00:00,425,Retail,Refferal,2,/testimonials,1
1467,2021-12-23 11:42:11+00:00,425,Retail,Organic Search,1,/form/set-a-meeting,1
1522,2021-12-30 16:10:56+00:00,425,Retail,Refferal,1,/form/set-a-meeting,1
1814,2022-03-07 15:26:06+00:00,425,Retail,Direct,2,/portofolio,1
1997,2022-04-01 17:30:32+00:00,425,Retail,Refferal,1,/form/set-a-meeting,1
2265,2022-06-01 16:48:35+00:00,425,Retail,Refferal,1,/form/set-a-meeting,1
2465,2022-06-27 17:14:56+00:00,425,Retail,Refferal,1,/form/set-a-meeting,1
2478,2022-06-29 09:09:37+00:00,425,Retail,Organic Search,1,/form/set-a-meeting,1
2662,2022-08-04 09:06:42+00:00,425,Retail,Refferal,1,/form/set-a-meeting,1
2706,2022-08-15 10:57:18+00:00,425,Retail,Refferal,1,/form/brochure,1
2906,2022-09-13 15:48:49+00:00,425,Retail,Refferal,1,/form/set-a-meeting,1
3284,2022-11-02 09:01:02+00:00,425,Retail,Organic Search,1,/form/set-a-meeting,1
659,2021-06-02 16:01:52+00:00,175,Retail,Refferal,2,/home,2
943,2021-08-24 15:56:15+00:00,175,Retail,Direct,4,/features,0
1039,2021-09-09 12:55:01+00:00,175,Retail,Direct,2,/home,2
1113,2021-09-30 10:40:54+00:00,175,Retail,Refferal,2,/testimonials,2
1289,2021-11-24 13:43:22+00:00,175,Retail,Direct,1,/form/set-a-meeting,1
1665,2022-02-01 10:09:53+00:00,175,Retail,Refferal,1,/form/set-a-meeting,1
1787,2022-03-03 12:20:31+00:00,175,Retail,Direct,5,/features,0
1910,2022-03-24 09:06:03+00:00,175,Retail,Direct,6,/form/demo,0
1916,2022-03-24 14:41:58+00:00,175,Retail,Organic Social,1,/form/brochure,1
2135,2022-05-05 17:17:57+00:00,175,Retail,Organic Social,1,/form/set-a-meeting,1
2169,2022-05-20 11:39:16+00:00,175,Retail,Organic Search,6,/home,0
2199,2022-05-26 14:55:20+00:00,175,Retail,Refferal,4,/features,0
2327,2022-06-07 10:53:39+00:00,175,Retail,Organic Search,5,/home,0
2483,2022-06-29 11:19:03+00:00,175,Retail,Refferal,2,/testimonials,2
2582,2022-07-22 10:22:24+00:00,175,Retail,Refferal,2,/testimonials,2
2625,2022-08-01 10:28:36+00:00,175,Retail,Organic Search,2,/studycase,2
2835,2022-09-05 10:49:18+00:00,175,Retail,Refferal,1,/form/brochure,1
2877,2022-09-08 11:42:23+00:00,175,Retail,Refferal,1,/form/brochure,1
3081,2022-09-29 17:36:08+00:00,175,Retail,Refferal,1,/form/brochure,1
3123,2022-10-04 14:29:12+00:00,175,Retail,Organic Search,2,/home,2
3363,2022-11-25 10:27:06+00:00,175,Retail,Refferal,1,/form/brochure,1
254,2021-02-04 16:46:48+00:00,450,Retail,Refferal,2,/testimonials,1
289,2021-02-23 10:02:45+00:00,450,Retail,Refferal,1,/form/set-a-meeting,1
455,2021-04-05 11:29:17+00:00,450,Retail,Direct,1,/form/set-a-meeting,1
749,2021-06-28 10:08:47+00:00,450,Retail,Refferal,1,/form/set-a-meeting,1
825,2021-07-12 14:45:48+00:00,450,Retail,Organic Search,1,/form/set-a-meeting,1
914,2021-08-09 15:26:55+00:00,450,Retail,Refferal,1,/form/brochure,1
1028,2021-09-07 10:31:21+00:00,450,Retail,Refferal,1,/form/set-a-meeting,1
1359,2021-12-03 14:13:26+00:00,450,Retail,Refferal,1,/form/brochure,1
1608,2022-01-13 17:17:47+00:00,450,Retail,Refferal,1,/form/set-a-meeting,1
1934,2022-03-25 16:35:37+00:00,450,Retail,Refferal,2,/home,1
2003,2022-04-04 10:23:03+00:00,450,Retail,Refferal,1,/form/set-a-meeting,1
2397,2022-06-20 10:25:25+00:00,450,Retail,Refferal,1,/form/set-a-meeting,1
2525,2022-07-04 16:56:31+00:00,450,Retail,Refferal,2,/studycase,1
2682,2022-08-08 16:54:17+00:00,450,Retail,Refferal,6,/home,0
2712,2022-08-19 16:13:04+00:00,450,Retail,Direct,2,/studycase,1
516,2021-04-27 15:46:39+00:00,200,Retail,Direct,4,/features,0
747,2021-06-28 09:58:50+00:00,200,Retail,Direct,5,/studycase,0
1306,2021-11-29 12:20:13+00:00,200,Retail,Refferal,1,/form/set-a-meeting,1
1464,2021-12-22 17:23:18+00:00,200,Retail,Refferal,1,/form/brochure,1
1610,2022-01-14 10:12:58+00:00,200,Retail,Refferal,1,/form/set-a-meeting,1
1715,2022-02-22 10:30:22+00:00,200,Retail,Organic Search,2,/testimonials,1
2959,2022-09-21 12:18:32+00:00,200,Retail,Refferal,1,/form/set-a-meeting,1
3241,2022-10-27 17:18:13+00:00,200,Retail,Organic Social,1,/form/set-a-meeting,1
3283,2022-11-01 16:57:49+00:00,200,Retail,CPC,1,/form/set-a-meeting,1
3380,2022-11-29 15:18:28+00:00,200,Retail,Refferal,1,/form/brochure,1
685,2021-06-07 14:31:31+00:00,475,Retail,Organic Search,1,/form/set-a-meeting,1
718,2021-06-18 17:35:05+00:00,475,Retail,Refferal,1,/form/demo,1
1414,2021-12-13 16:05:47+00:00,475,Retail,Refferal,1,/form/set-a-meeting,1
