leads_id,session_source_code,industry_code,leads_registered,number_of_employee
731,3,6,2021-06-24 09:44:40.000000 UTC,80
735,1,6,2021-06-24 15:27:44.000000 UTC,80
813,2,6,2021-07-08 10:06:24.000000 UTC,80
834,3,6,2021-07-15 09:41:40.000000 UTC,80
859,5,6,2021-07-27 15:38:03.000000 UTC,80
925,1,6,2021-08-13 16:47:16.000000 UTC,80
932,1,6,2021-08-19 16:55:28.000000 UTC,80
957,1,6,2021-08-27 09:00:45.000000 UTC,80
1104,1,6,2021-09-29 11:49:35.000000 UTC,80
1239,2,6,2021-11-04 16:41:36.000000 UTC,80
1391,5,6,2021-12-08 10:32:22.000000 UTC,80
1588,4,6,2022-01-07 10:05:24.000000 UTC,80
1843,5,6,2022-03-10 14:06:34.000000 UTC,80
1921,1,6,2022-03-24 17:47:00.000000 UTC,80
1956,1,6,2022-03-29 12:30:45.000000 UTC,80
1981,5,6,2022-03-31 16:05:25.000000 UTC,80
2049,5,6,2022-04-20 11:47:38.000000 UTC,80
2065,3,6,2022-04-25 15:14:16.000000 UTC,80
2074,5,6,2022-04-26 17:04:30.000000 UTC,80
2092,2,6,2022-04-29 12:24:51.000000 UTC,80
2122,1,6,2022-05-04 14:10:42.000000 UTC,80
2330,1,6,2022-06-07 15:19:25.000000 UTC,80
2348,3,6,2022-06-08 16:58:04.000000 UTC,80
2414,1,6,2022-06-22 11:20:07.000000 UTC,80
2493,5,6,2022-06-30 11:45:07.000000 UTC,80
2722,1,6,2022-08-24 16:26:17.000000 UTC,80
2785,5,6,2022-08-31 16:46:27.000000 UTC,80
2900,5,6,2022-09-12 17:04:53.000000 UTC,80
2966,3,6,2022-09-21 16:16:47.000000 UTC,80
3090,3,6,2022-09-30 11:37:17.000000 UTC,80
3178,1,6,2022-10-12 17:10:46.000000 UTC,80
3194,5,6,2022-10-19 10:16:03.000000 UTC,80
3249,2,6,2022-10-28 16:31:30.000000 UTC,80
3264,5,6,2022-10-31 12:23:11.000000 UTC,80
3352,2,6,2022-11-23 11:33:37.000000 UTC,80
332,3,6,2021-03-03 17:37:18.000000 UTC,90
339,4,6,2021-03-04 17:50:31.000000 UTC,90
435,1,6,2021-04-01 14:39:23.000000 UTC,90
570,1,6,2021-05-04 16:44:25.000000 UTC,90
858,2,6,2021-07-27 14:40:44.000000 UTC,90
1003,1,6,2021-09-02 15:26:57.000000 UTC,90
1089,3,6,2021-09-27 14:14:23.000000 UTC,90
1247,2,6,2021-11-05 16:51:17.000000 UTC,90
1253,5,6,2021-11-09 09:13:18.000000 UTC,90
1566,2,6,2022-01-05 10:19:52.000000 UTC,90
1574,2,6,2022-01-05 17:39:33.000000 UTC,90
1692,1,6,2022-02-10 13:42:10.000000 UTC,90
1855,1,6,2022-03-14 13:51:54.000000 UTC,90
1856,2,6,2022-03-14 14:20:34.000000 UTC,90
2130,2,6,2022-05-05 14:57:02.000000 UTC,90
2131,3,6,2022-05-05 15:26:06.000000 UTC,90
2274,2,6,2022-06-02 13:29:33.000000 UTC,90
2296,2,6,2022-06-03 16:14:10.000000 UTC,90
2297,2,6,2022-06-03 16:16:33.000000 UTC,90
2308,1,6,2022-06-06 10:45:02.000000 UTC,90
2380,4,6,2022-06-15 16:27:53.000000 UTC,90
2459,4,6,2022-06-27 12:20:42.000000 UTC,90
2563,4,6,2022-07-15 12:17:31.000000 UTC,90
2761,5,6,2022-08-30 13:10:08.000000 UTC,90
2982,5,6,2022-09-22 17:54:34.000000 UTC,90
3034,5,6,2022-09-27 12:32:21.000000 UTC,90
3113,3,6,2022-10-03 15:33:56.000000 UTC,90
3138,4,6,2022-10-05 12:42:01.000000 UTC,90
3232,2,6,2022-10-26 17:07:10.000000 UTC,90
3328,4,6,2022-11-15 10:34:54.000000 UTC,90
382,5,6,2021-03-18 16:32:18.000000 UTC,350
1790,5,6,2022-03-03 13:12:58.000000 UTC,350
2127,5,6,2022-05-05 10:12:11.000000 UTC,350
2219,3,6,2022-05-30 10:37:57.000000 UTC,350
2423,5,6,2022-06-23 10:42:35.000000 UTC,350
2852,2,6,2022-09-06 10:41:53.000000 UTC,350
6,1,6,2020-11-30 09:16:32.000000 UTC,100
615,2,6,2021-05-21 17:53:29.000000 UTC,100
774,2,6,2021-07-01 17:11:23.000000 UTC,100
1335,3,6,2021-12-01 11:35:47.000000 UTC,100
1468,2,6,2021-12-23 11:45:10.000000 UTC,100
1503,1,6,2021-12-29 10:25:07.000000 UTC,100
1871,1,6,2022-03-18 09:09:54.000000 UTC,100
2084,3,6,2022-04-28 10:34:09.000000 UTC,100
2114,4,6,2022-05-04 09:10:32.000000 UTC,100
2247,2,6,2022-05-31 17:18:57.000000 UTC,100
2365,1,6,2022-06-10 16:45:03.000000 UTC,100
2491,5,6,2022-06-29 17:14:56.000000 UTC,100
2818,3,6,2022-09-02 13:23:13.000000 UTC,100
2846,5,6,2022-09-05 17:28:19.000000 UTC,100
3094,2,6,2022-09-30 13:57:21.000000 UTC,100
3372,3,6,2022-11-28 10:31:03.000000 UTC,100
111,1,6,2020-12-30 10:31:48.000000 UTC,110
265,1,6,2021-02-09 15:02:34.000000 UTC,110
369,1,6,2021-03-10 16:36:54.000000 UTC,110
415,2,6,2021-03-29 09:58:20.000000 UTC,110
508,1,6,2021-04-23 16:13:27.000000 UTC,110
1060,2,6,2021-09-20 10:24:00.000000 UTC,110
1068,2,6,2021-09-21 16:19:09.000000 UTC,110
1078,1,6,2021-09-24 09:47:30.000000 UTC,110
1301,2,6,2021-11-26 11:29:20.000000 UTC,110
1319,1,6,2021-11-30 12:11:59.000000 UTC,110
1459,3,6,2021-12-22 13:16:06.000000 UTC,110
1573,5,6,2022-01-05 16:41:47.000000 UTC,110
1735,3,6,2022-02-24 17:12:04.000000 UTC,110
1805,2,6,2022-03-04 16:03:57.000000 UTC,110
2249,2,6,2022-05-31 17:35:50.000000 UTC,110
2331,5,6,2022-06-07 16:19:37.000000 UTC,110
2435,1,6,2022-06-23 17:53:41.000000 UTC,110
2437,2,6,2022-06-24 09:46:31.000000 UTC,110
2468,5,6,2022-06-28 10:19:43.000000 UTC,110
2557,5,6,2022-07-13 12:41:06.000000 UTC,110
2643,3,6,2022-08-02 16:44:51.000000 UTC,110
2675,1,6,2022-08-05 17:19:57.000000 UTC,110
2720,5,6,2022-08-24 10:22:50.000000 UTC,110
2777,5,6,2022-08-31 14:43:19.000000 UTC,110
2981,3,6,2022-09-22 16:31:26.000000 UTC,110
79,2,6,2020-12-21 09:23:46.000000 UTC,375
121,4,6,2020-12-31 17:35:16.000000 UTC,375
507,2,6,2021-04-22 16:24:29.000000 UTC,375
515,2,6,2021-04-27 13:54:53.000000 UTC,375
547,2,6,2021-04-30 16:57:06.000000 UTC,375
880,1,6,2021-08-02 16:14:04.000000 UTC,375
1767,5,6,2022-03-01 13:19:44.000000 UTC,375
2052,5,6,2022-04-21 10:29:59.000000 UTC,375
2067,5,6,2022-04-25 16:23:32.000000 UTC,375
2495,5,6,2022-06-30 12:28:49.000000 UTC,375
2528,5,6,2022-07-04 17:50:21.000000 UTC,375
2729,2,6,2022-08-26 09:35:22.000000 UTC,375
2739,5,6,2022-08-29 09:24:06.000000 UTC,375
3089,3,6,2022-09-30 10:59:45.000000 UTC,375
22,5,6,2020-12-03 13:31:39.000000 UTC,120
527,3,6,2021-04-28 16:05:15.000000 UTC,120
739,2,6,2021-06-25 12:00:40.000000 UTC,120
766,1,6,2021-06-30 16:28:51.000000 UTC,120
882,2,6,2021-08-03 09:45:32.000000 UTC,120
1064,1,6,2021-09-21 09:52:36.000000 UTC,120
1074,2,6,2021-09-23 09:55:40.000000 UTC,120
1153,3,6,2021-10-06 16:12:21.000000 UTC,120
1269,2,6,2021-11-16 09:41:52.000000 UTC,120
1315,5,6,2021-11-30 09:39:36.000000 UTC,120
1321,1,6,2021-11-30 15:07:10.000000 UTC,120
1454,2,6,2021-12-21 16:55:00.000000 UTC,120
1457,1,6,2021-12-22 09:19:28.000000 UTC,120
1534,1,6,2021-12-31 11:14:05.000000 UTC,120
1630,5,6,2022-01-24 10:27:11.000000 UTC,120
1936,1,6,2022-03-25 16:39:11.000000 UTC,120
2243,4,6,2022-05-31 15:05:53.000000 UTC,120
2260,2,6,2022-06-01 12:31:37.000000 UTC,120
2320,2,6,2022-06-06 16:37:59.000000 UTC,120
2378,2,6,2022-06-15 13:42:20.000000 UTC,120
2379,2,6,2022-06-15 16:13:55.000000 UTC,120
2396,4,6,2022-06-17 16:43:18.000000 UTC,120
2415,5,6,2022-06-22 12:01:41.000000 UTC,120
2862,1,6,2022-09-06 17:55:20.000000 UTC,120
2949,1,6,2022-09-20 12:45:12.000000 UTC,120
2997,1,6,2022-09-23 17:31:07.000000 UTC,120
3088,2,6,2022-09-30 10:39:36.000000 UTC,120
3164,3,6,2022-10-10 11:19:36.000000 UTC,120
48,2,6,2020-12-09 10:23:17.000000 UTC,130
74,3,6,2020-12-17 14:54:06.000000 UTC,130
736,3,6,2021-06-24 15:37:33.000000 UTC,130
924,3,6,2021-08-13 14:51:22.000000 UTC,130
972,5,6,2021-08-30 16:29:20.000000 UTC,130
1097,2,6,2021-09-28 13:56:29.000000 UTC,130
1102,2,6,2021-09-29 10:03:09.000000 UTC,130
1219,4,6,2021-11-02 11:07:36.000000 UTC,130
1242,2,6,2021-11-05 10:13:02.000000 UTC,130
1305,3,6,2021-11-29 09:37:53.000000 UTC,130
1408,5,6,2021-12-10 10:49:37.000000 UTC,130
1483,2,6,2021-12-27 11:38:48.000000 UTC,130
1704,2,6,2022-02-17 10:27:08.000000 UTC,130
1743,5,6,2022-02-25 17:54:04.000000 UTC,130
1925,2,6,2022-03-25 09:30:31.000000 UTC,130
2194,3,6,2022-05-25 16:42:35.000000 UTC,130
2252,3,6,2022-05-31 17:53:12.000000 UTC,130
2369,1,6,2022-06-13 16:09:56.000000 UTC,130
2394,1,6,2022-06-17 12:18:59.000000 UTC,130
2519,4,6,2022-07-04 13:31:38.000000 UTC,130
2624,2,6,2022-08-01 09:34:54.000000 UTC,130
2839,1,6,2022-09-05 14:18:26.000000 UTC,130
2976,5,6,2022-09-22 12:20:06.000000 UTC,130
3233,1,6,2022-10-26 17:40:50.000000 UTC,130
3295,1,6,2022-11-02 16:52:14.000000 UTC,130
8,1,6,2020-11-30 16:11:03.000000 UTC,140
9,5,6,2020-11-30 16:34:52.000000 UTC,140
17,5,6,2020-12-02 14:27:54.000000 UTC,140
90,5,6,2020-12-23 15:44:06.000000 UTC,140
108,5,6,2020-12-29 17:26:23.000000 UTC,140
163,1,6,2021-01-07 09:39:45.000000 UTC,140
172,1,6,2021-01-08 09:10:33.000000 UTC,140
205,2,6,2021-01-25 12:41:39.000000 UTC,140
214,4,6,2021-01-27 10:07:01.000000 UTC,140
331,1,6,2021-03-03 17:20:36.000000 UTC,140
450,3,6,2021-04-02 14:46:08.000000 UTC,140
518,3,6,2021-04-27 17:43:52.000000 UTC,140
560,1,6,2021-05-03 17:53:08.000000 UTC,140
623,2,6,2021-05-26 15:55:04.000000 UTC,140
636,2,6,2021-05-31 09:48:38.000000 UTC,140
654,1,6,2021-06-01 17:11:11.000000 UTC,140
695,3,6,2021-06-08 15:32:05.000000 UTC,140
877,5,6,2021-08-02 10:56:06.000000 UTC,140
881,5,6,2021-08-02 16:14:43.000000 UTC,140
931,3,6,2021-08-18 16:26:43.000000 UTC,140
953,2,6,2021-08-26 11:18:09.000000 UTC,140
990,3,6,2021-09-01 14:44:10.000000 UTC,140
1044,3,6,2021-09-10 12:00:01.000000 UTC,140
1095,2,6,2021-09-28 12:37:03.000000 UTC,140
1221,3,6,2021-11-02 15:43:21.000000 UTC,140
1292,1,6,2021-11-25 13:00:39.000000 UTC,140
1325,2,6,2021-11-30 16:58:38.000000 UTC,140
1329,1,6,2021-12-01 09:19:44.000000 UTC,140
1367,5,6,2021-12-06 11:29:20.000000 UTC,140
1390,2,6,2021-12-08 09:37:48.000000 UTC,140
1431,3,6,2021-12-15 16:45:05.000000 UTC,140
1438,3,6,2021-12-17 13:58:15.000000 UTC,140
1455,1,6,2021-12-21 17:23:28.000000 UTC,140
1512,5,6,2021-12-29 16:48:50.000000 UTC,140
1557,2,6,2022-01-04 09:09:40.000000 UTC,140
1562,2,6,2022-01-04 15:08:57.000000 UTC,140
1576,2,6,2022-01-06 09:17:08.000000 UTC,140
1613,3,6,2022-01-18 11:51:44.000000 UTC,140
1645,2,6,2022-01-27 09:38:16.000000 UTC,140
1657,2,6,2022-01-28 16:45:58.000000 UTC,140
1680,1,6,2022-02-04 10:37:00.000000 UTC,140
1683,5,6,2022-02-04 17:31:26.000000 UTC,140
1724,5,6,2022-02-23 16:35:09.000000 UTC,140
1742,3,6,2022-02-25 16:53:01.000000 UTC,140
1749,2,6,2022-02-28 10:48:03.000000 UTC,140
1758,4,6,2022-02-28 15:33:01.000000 UTC,140
1807,5,6,2022-03-04 17:07:55.000000 UTC,140
1821,3,6,2022-03-08 11:00:57.000000 UTC,140
1965,3,6,2022-03-30 10:28:25.000000 UTC,140
1974,4,6,2022-03-31 09:30:59.000000 UTC,140
2002,2,6,2022-04-04 10:22:02.000000 UTC,140
2004,1,6,2022-04-04 12:24:22.000000 UTC,140
2005,4,6,2022-04-04 13:25:34.000000 UTC,140
2030,1,6,2022-04-08 13:11:46.000000 UTC,140
2039,1,6,2022-04-15 10:12:48.000000 UTC,140
2042,2,6,2022-04-15 12:55:10.000000 UTC,140
2056,3,6,2022-04-22 14:21:49.000000 UTC,140
2098,5,6,2022-04-29 16:10:02.000000 UTC,140
2109,2,6,2022-05-03 09:45:34.000000 UTC,140
2228,3,6,2022-05-30 16:04:28.000000 UTC,140
2236,2,6,2022-05-31 09:25:35.000000 UTC,140
2350,3,6,2022-06-08 17:32:54.000000 UTC,140
2409,3,6,2022-06-22 09:29:54.000000 UTC,140
2454,2,6,2022-06-27 09:28:18.000000 UTC,140
2460,2,6,2022-06-27 12:21:04.000000 UTC,140
2470,5,6,2022-06-28 12:44:30.000000 UTC,140
2488,3,6,2022-06-29 16:01:14.000000 UTC,140
2498,1,6,2022-06-30 16:56:52.000000 UTC,140
2586,5,6,2022-07-22 17:39:38.000000 UTC,140
2603,3,6,2022-07-27 17:01:00.000000 UTC,140
2611,2,6,2022-07-28 16:05:03.000000 UTC,140
2715,1,6,2022-08-22 11:04:33.000000 UTC,140
2769,1,6,2022-08-30 17:32:47.000000 UTC,140
2778,2,6,2022-08-31 14:58:15.000000 UTC,140
2781,1,6,2022-08-31 15:29:44.000000 UTC,140
2831,2,6,2022-09-05 09:30:00.000000 UTC,140
2836,3,6,2022-09-05 12:40:54.000000 UTC,140
2848,5,6,2022-09-06 09:17:51.000000 UTC,140
2874,3,6,2022-09-08 10:17:41.000000 UTC,140
2947,3,6,2022-09-20 10:00:45.000000 UTC,140
3010,2,6,2022-09-26 12:41:20.000000 UTC,140
3017,3,6,2022-09-26 14:14:43.000000 UTC,140
3033,1,6,2022-09-27 10:09:12.000000 UTC,140
3046,4,6,2022-09-28 09:37:59.000000 UTC,140
3117,4,6,2022-10-04 09:09:20.000000 UTC,140
3207,5,6,2022-10-21 10:26:58.000000 UTC,140
3236,4,6,2022-10-27 09:40:08.000000 UTC,140
3341,3,6,2022-11-21 11:34:48.000000 UTC,140
3350,4,6,2022-11-22 14:58:26.000000 UTC,140
3359,3,6,2022-11-24 17:57:21.000000 UTC,140
3361,3,6,2022-11-25 10:05:02.000000 UTC,140
297,5,6,2021-02-25 15:01:21.000000 UTC,400
656,5,6,2021-06-02 09:18:38.000000 UTC,400
1202,5,6,2021-10-28 12:13:37.000000 UTC,400
1392,5,6,2021-12-08 12:36:25.000000 UTC,400
1764,1,6,2022-03-01 09:36:13.000000 UTC,400
2140,3,6,2022-05-09 09:17:08.000000 UTC,400
2442,1,6,2022-06-24 11:36:14.000000 UTC,400
2591,3,6,2022-07-25 15:29:13.000000 UTC,400
3091,5,6,2022-09-30 11:46:02.000000 UTC,400
3266,3,6,2022-10-31 12:53:49.000000 UTC,400
20,3,6,2020-12-02 15:13:48.000000 UTC,150
46,5,6,2020-12-08 16:52:10.000000 UTC,150
55,1,6,2020-12-10 16:21:35.000000 UTC,150
62,2,6,2020-12-11 13:28:06.000000 UTC,150
77,5,6,2020-12-18 11:05:47.000000 UTC,150
102,4,6,2020-12-29 10:48:50.000000 UTC,150
161,2,6,2021-01-06 15:37:54.000000 UTC,150
234,2,6,2021-02-01 17:01:34.000000 UTC,150
251,2,6,2021-02-04 12:49:06.000000 UTC,150
256,4,6,2021-02-05 10:40:32.000000 UTC,150
259,2,6,2021-02-05 16:28:07.000000 UTC,150
261,5,6,2021-02-08 09:39:03.000000 UTC,150
279,5,6,2021-02-19 09:04:34.000000 UTC,150
306,5,6,2021-02-26 16:10:52.000000 UTC,150
338,2,6,2021-03-04 14:57:01.000000 UTC,150
354,5,6,2021-03-08 13:50:06.000000 UTC,150
492,1,6,2021-04-15 09:57:58.000000 UTC,150
504,4,6,2021-04-22 10:54:02.000000 UTC,150
538,1,6,2021-04-30 11:03:39.000000 UTC,150
608,5,6,2021-05-20 11:23:30.000000 UTC,150
614,2,6,2021-05-21 17:51:10.000000 UTC,150
644,5,6,2021-05-31 17:14:31.000000 UTC,150
683,1,6,2021-06-07 10:34:21.000000 UTC,150
734,1,6,2021-06-24 14:13:28.000000 UTC,150
748,2,6,2021-06-28 10:02:58.000000 UTC,150
781,3,6,2021-07-02 11:55:00.000000 UTC,150
797,1,6,2021-07-05 12:56:08.000000 UTC,150
808,5,6,2021-07-06 16:59:26.000000 UTC,150
827,5,6,2021-07-13 10:30:43.000000 UTC,150
844,5,6,2021-07-23 09:15:58.000000 UTC,150
922,1,6,2021-08-13 12:48:55.000000 UTC,150
967,2,6,2021-08-30 10:19:57.000000 UTC,150
1004,4,6,2021-09-02 16:53:25.000000 UTC,150
1008,1,6,2021-09-03 12:37:49.000000 UTC,150
1083,3,6,2021-09-24 17:40:54.000000 UTC,150
1086,1,6,2021-09-27 09:15:29.000000 UTC,150
1092,1,6,2021-09-28 09:12:25.000000 UTC,150
1094,3,6,2021-09-28 11:23:15.000000 UTC,150
1101,5,6,2021-09-28 17:12:51.000000 UTC,150
1108,2,6,2021-09-29 16:50:06.000000 UTC,150
1109,3,6,2021-09-29 16:59:58.000000 UTC,150
1112,5,6,2021-09-30 10:09:07.000000 UTC,150
1177,5,6,2021-10-15 09:42:13.000000 UTC,150
1246,3,6,2021-11-05 16:20:48.000000 UTC,150
1256,4,6,2021-11-09 13:07:04.000000 UTC,150
1293,3,6,2021-11-25 16:13:21.000000 UTC,150
1340,1,6,2021-12-01 15:24:12.000000 UTC,150
1353,5,6,2021-12-02 17:59:55.000000 UTC,150
1361,5,6,2021-12-03 15:09:18.000000 UTC,150
1372,1,6,2021-12-06 15:24:24.000000 UTC,150
1427,2,6,2021-12-15 10:18:01.000000 UTC,150
1477,1,6,2021-12-24 16:23:46.000000 UTC,150
1487,5,6,2021-12-27 12:26:44.000000 UTC,150
1494,5,6,2021-12-28 09:29:56.000000 UTC,150
1609,3,6,2022-01-14 09:46:34.000000 UTC,150
1636,2,6,2022-01-25 15:27:39.000000 UTC,150
1640,5,6,2022-01-26 11:27:06.000000 UTC,150
1667,1,6,2022-02-01 17:27:09.000000 UTC,150
1703,2,6,2022-02-16 17:49:57.000000 UTC,150
1760,2,6,2022-02-28 16:46:05.000000 UTC,150
1799,2,6,2022-03-04 10:44:20.000000 UTC,150
1804,3,6,2022-03-04 14:13:18.000000 UTC,150
1865,5,6,2022-03-16 15:09:52.000000 UTC,150
1866,5,6,2022-03-16 15:45:59.000000 UTC,150
1898,3,6,2022-03-23 14:34:51.000000 UTC,150
1948,4,6,2022-03-28 16:20:23.000000 UTC,150
1987,5,6,2022-04-01 10:31:11.000000 UTC,150
2040,1,6,2022-04-15 10:24:37.000000 UTC,150
2054,1,6,2022-04-22 10:42:43.000000 UTC,150
2096,1,6,2022-04-29 15:14:48.000000 UTC,150
2113,2,6,2022-05-03 17:52:00.000000 UTC,150
2173,5,6,2022-05-23 10:48:24.000000 UTC,150
2270,5,6,2022-06-02 12:08:50.000000 UTC,150
2301,3,6,2022-06-03 17:28:15.000000 UTC,150
2309,3,6,2022-06-06 10:54:14.000000 UTC,150
2325,2,6,2022-06-07 09:58:43.000000 UTC,150
2388,4,6,2022-06-17 09:00:56.000000 UTC,150
2428,5,6,2022-06-23 15:06:53.000000 UTC,150
2430,3,6,2022-06-23 15:40:24.000000 UTC,150
2450,5,6,2022-06-24 16:37:45.000000 UTC,150
2482,2,6,2022-06-29 11:02:54.000000 UTC,150
2497,3,6,2022-06-30 16:43:34.000000 UTC,150
2627,1,6,2022-08-01 12:23:27.000000 UTC,150
2636,2,6,2022-08-02 12:59:15.000000 UTC,150
2637,3,6,2022-08-02 13:18:24.000000 UTC,150
2696,2,6,2022-08-11 16:13:55.000000 UTC,150
2723,1,6,2022-08-24 17:15:07.000000 UTC,150
2765,2,6,2022-08-30 16:14:58.000000 UTC,150
2792,2,6,2022-09-01 11:00:31.000000 UTC,150
2845,2,6,2022-09-05 17:23:08.000000 UTC,150
2923,5,6,2022-09-16 10:11:25.000000 UTC,150
2939,2,6,2022-09-19 15:51:26.000000 UTC,150
2942,3,6,2022-09-19 16:35:07.000000 UTC,150
2963,2,6,2022-09-21 15:09:47.000000 UTC,150
2972,1,6,2022-09-22 09:55:09.000000 UTC,150
2975,2,6,2022-09-22 12:11:02.000000 UTC,150
2992,2,6,2022-09-23 14:16:04.000000 UTC,150
2999,1,6,2022-09-23 17:33:15.000000 UTC,150
3008,3,6,2022-09-26 11:28:37.000000 UTC,150
3016,1,6,2022-09-26 14:01:53.000000 UTC,150
3039,5,6,2022-09-27 16:14:31.000000 UTC,150
3058,1,6,2022-09-28 12:51:33.000000 UTC,150
3084,5,6,2022-09-30 09:47:04.000000 UTC,150
3146,2,6,2022-10-05 16:30:41.000000 UTC,150
3159,5,6,2022-10-07 10:23:48.000000 UTC,150
3204,4,6,2022-10-20 12:05:04.000000 UTC,150
3251,1,6,2022-10-28 16:41:50.000000 UTC,150
3258,5,6,2022-10-31 10:20:34.000000 UTC,150
3317,4,6,2022-11-10 09:39:01.000000 UTC,150
3370,5,6,2022-11-28 09:58:27.000000 UTC,150
495,5,6,2021-04-15 16:29:31.000000 UTC,425
869,5,6,2021-07-30 14:47:19.000000 UTC,425
1085,5,6,2021-09-27 09:05:57.000000 UTC,425
1218,5,6,2021-11-01 17:21:03.000000 UTC,425
2101,5,6,2022-05-02 10:19:56.000000 UTC,425
2129,3,6,2022-05-05 12:25:27.000000 UTC,425
2146,5,6,2022-05-09 16:11:47.000000 UTC,425
2174,4,6,2022-05-23 14:49:38.000000 UTC,425
2193,5,6,2022-05-25 14:40:57.000000 UTC,425
2225,5,6,2022-05-30 14:57:48.000000 UTC,425
2786,5,6,2022-08-31 17:09:28.000000 UTC,425
3,4,6,2020-11-26 09:26:32.000000 UTC,175
67,3,6,2020-12-14 09:51:37.000000 UTC,175
888,5,6,2021-08-03 16:47:00.000000 UTC,175
1320,3,6,2021-11-30 13:03:17.000000 UTC,175
1441,5,6,2021-12-20 10:15:56.000000 UTC,175
1710,5,6,2022-02-21 11:26:55.000000 UTC,175
1957,5,6,2022-03-29 16:09:57.000000 UTC,175
2028,5,6,2022-04-07 17:18:47.000000 UTC,175
2070,5,6,2022-04-26 13:45:13.000000 UTC,175
2073,1,6,2022-04-26 16:54:53.000000 UTC,175
2180,5,6,2022-05-24 16:57:39.000000 UTC,175
2535,2,6,2022-07-06 10:09:50.000000 UTC,175
2775,1,6,2022-08-31 14:06:19.000000 UTC,175
2880,5,6,2022-09-08 16:27:36.000000 UTC,175
204,5,6,2021-01-25 10:48:00.000000 UTC,450
2057,3,6,2022-04-22 16:22:50.000000 UTC,450
2066,3,6,2022-04-25 16:08:03.000000 UTC,450
2616,5,6,2022-07-29 09:29:18.000000 UTC,450
2713,5,6,2022-08-19 16:15:02.000000 UTC,450
2932,3,6,2022-09-19 09:50:39.000000 UTC,450
3193,5,6,2022-10-18 13:37:08.000000 UTC,450
3280,1,6,2022-11-01 13:46:53.000000 UTC,450
93,5,6,2020-12-24 11:43:06.000000 UTC,200
1920,2,6,2022-03-24 17:02:44.000000 UTC,200
2361,5,6,2022-06-10 10:51:42.000000 UTC,200
2631,5,6,2022-08-01 16:58:14.000000 UTC,200
2632,5,6,2022-08-01 17:21:06.000000 UTC,200
2671,3,6,2022-08-05 13:59:15.000000 UTC,200
694,4,6,2021-06-08 10:13:16.000000 UTC,475
724,5,6,2021-06-22 13:17:52.000000 UTC,475
1234,5,6,2021-11-03 16:50:37.000000 UTC,475
1480,5,6,2021-12-27 10:05:12.000000 UTC,475
1918,2,6,2022-03-24 15:12:33.000000 UTC,475
2125,5,6,2022-05-04 16:15:28.000000 UTC,475
2516,5,6,2022-07-04 09:26:10.000000 UTC,475
2555,5,6,2022-07-12 10:25:23.000000 UTC,475
2733,5,6,2022-08-26 13:21:48.000000 UTC,475
441,5,6,2021-04-01 17:23:09.000000 UTC,225
698,5,6,2021-06-09 15:49:07.000000 UTC,225
1197,5,6,2021-10-27 10:18:51.000000 UTC,225
1421,5,6,2021-12-14 16:07:01.000000 UTC,225
1517,5,6,2021-12-30 09:36:47.000000 UTC,225
1624,5,6,2022-01-21 10:58:16.000000 UTC,225
2363,5,6,2022-06-10 14:48:01.000000 UTC,225
3196,3,6,2022-10-19 10:50:06.000000 UTC,225
829,5,6,2021-07-13 13:06:03.000000 UTC,500
1201,2,6,2021-10-28 11:00:11.000000 UTC,500
1208,5,6,2021-10-29 13:15:33.000000 UTC,500
1268,2,6,2021-11-16 09:38:21.000000 UTC,500
1470,5,6,2021-12-23 14:16:11.000000 UTC,500
1547,4,6,2022-01-03 09:58:27.000000 UTC,500
1594,5,6,2022-01-07 17:05:53.000000 UTC,500
1705,5,6,2022-02-17 14:50:06.000000 UTC,500
1755,1,6,2022-02-28 14:45:37.000000 UTC,500
1926,5,6,2022-03-25 09:37:12.000000 UTC,500
1989,5,6,2022-04-01 12:19:22.000000 UTC,500
2211,5,6,2022-05-27 17:47:38.000000 UTC,500
2588,3,6,2022-07-25 12:59:48.000000 UTC,500
2971,5,6,2022-09-22 09:23:00.000000 UTC,500
3092,5,6,2022-09-30 12:45:20.000000 UTC,500
27,5,6,2020-12-04 15:15:55.000000 UTC,250
107,2,6,2020-12-29 16:56:39.000000 UTC,250
530,5,6,2021-04-29 10:50:42.000000 UTC,250
628,5,6,2021-05-28 09:20:23.000000 UTC,250
1051,3,6,2021-09-14 09:27:52.000000 UTC,250
1151,5,6,2021-10-06 14:18:29.000000 UTC,250
1192,1,6,2021-10-25 11:30:39.000000 UTC,250
1411,5,6,2021-12-10 14:35:49.000000 UTC,250
2048,5,6,2022-04-20 09:53:28.000000 UTC,250
2235,5,6,2022-05-30 17:51:00.000000 UTC,250
2574,5,6,2022-07-20 15:30:31.000000 UTC,250
2610,4,6,2022-07-28 15:26:21.000000 UTC,250
2612,5,6,2022-07-28 16:53:06.000000 UTC,250
2716,5,6,2022-08-22 17:09:04.000000 UTC,250
3045,3,6,2022-09-28 09:32:25.000000 UTC,250
3071,5,6,2022-09-29 11:16:13.000000 UTC,250
3367,2,6,2022-11-25 13:51:20.000000 UTC,250
3371,3,6,2022-11-28 10:26:21.000000 UTC,250
